date,open,high,low,close,adjustedClose,volume,amount
2021-11-30,4857.18,4871.25,4810.22,4832.03,4832.03,129630597,279268233216
2021-12-01,4831.89,4844.52,4823.93,4843.85,4843.85,123086789,255968911360
2021-12-02,4839.91,4866.85,4830.32,4856.16,4856.16,148088522,278051725312
2021-12-03,4856.98,4901.02,4853.35,4901.02,4901.02,144059625,300052697088
2021-12-06,4909.43,4943.9,4888.69,4892.62,4892.62,173615683,333405790208
2021-12-07,4930.83,4934.1,4895.22,4922.1,4922.1,179053460,340617764864
2021-12-08,4934.41,4995.93,4915.79,4995.93,4995.93,157490560,329064833024
2021-12-09,5000.69,5114.5,4999.41,5078.69,5078.69,220568776,425680957440
2021-12-10,5046.27,5060.06,5035.81,5055.12,5055.12,193695155,356917624832
2021-12-13,5090.02,5143.84,5079.73,5083.8,5083.8,211801595,426376531968
2021-12-14,5066.35,5075.21,5038.86,5049.7,5049.7,159107791,318685536256
2021-12-15,5036.28,5060.37,5003.78,5005.9,5005.9,150529751,291072569344
2021-12-16,5006.61,5034.73,4987.22,5034.73,5034.73,144053868,291474767872
2021-12-17,5021.34,5022.11,4954.76,4954.76,4954.76,149005399,297943310336
2021-12-20,4934.97,4971.67,4872.68,4880.42,4880.42,169675689,317536919552
2021-12-21,4876.51,4917.8,4872.95,4913.49,4913.49,143339899,259023175680
2021-12-22,4924.58,4936.67,4903.17,4914.45,4914.45,133256740,244642451456
2021-12-23,4924.29,4948.74,4906.75,4948.74,4948.74,139555407,263359754240
2021-12-24,4953.06,4964.91,4905.98,4921.34,4921.34,142673324,290483662848
2021-12-27,4918.15,4939.69,4894.16,4919.32,4919.32,124100951,254421524480
2021-12-28,4923.69,4959.14,4913.6,4955.96,4955.96,130457756,276316733440
2021-12-29,4958.65,4958.65,4883.48,4883.48,4883.48,113587003,273225465856
2021-12-30,4882.16,4940.18,4878.65,4921.51,4921.51,121617178,268022476800
2021-12-31,4937.46,4950.36,4923.14,4940.37,4940.37,121313738,266975387648
2022-01-04,4957.98,4961.45,4874.53,4917.77,4917.77,151534776,336516960256
2022-01-05,4907.93,4916.28,4851.98,4868.12,4868.12,178816100,363944529920
2022-01-06,4842.16,4857.56,4786.43,4818.23,4818.23,157665825,321750077440
2022-01-07,4824.32,4856.65,4818.19,4822.37,4822.37,187139412,332218949632
2022-01-10,4812.23,4844.39,4780.82,4844.05,4844.05,156211697,305033818112
2022-01-11,4840.01,4850.88,4791.89,4797.77,4797.77,146928005,286445756416
2022-01-12,4818.89,4852.73,4810.92,4845.58,4845.58,143200205,293153042432
2022-01-13,4853.03,4853.06,4765.24,4765.92,4765.92,142519652,288799117312
2022-01-14,4743.91,4764.05,4723.94,4726.73,4726.73,146863127,281828450304
2022-01-17,4728.76,4775.24,4726.71,4767.28,4767.28,115295690,263788240896
2022-01-18,4766.78,4826.3,4747.92,4813.35,4813.35,150870802,282749394944
2022-01-19,4815.81,4828.75,4755.93,4780.38,4780.38,133927360,275534557184
2022-01-20,4778.26,4845,4777.57,4823.51,4823.51,164971315,304344268800
2022-01-21,4808.77,4818.31,4762.56,4779.31,4779.31,138952586,274699153408
2022-01-24,4753.94,4801.1,4746.45,4786.74,4786.74,114463880,246261596160
2022-01-25,4761.95,4781.39,4678.25,4678.45,4678.45,133667587,250555768832
2022-01-26,4697.1,4718.99,4648.13,4712.31,4712.31,107070843,226553450496
2022-01-27,4708.1,4708.44,4616.03,4619.88,4619.88,121263803,250535653376
2022-01-28,4641.81,4660.52,4559.83,4563.77,4563.77,126480113,263967891456
2022-02-07,4638.58,4672.65,4615.01,4634.09,4634.09,144849720,266031792128
2022-02-08,4626.44,4626.44,4522.47,4608.77,4608.77,155830707,281364873216
2022-02-09,4608.15,4659.46,4595.28,4652.06,4652.06,148335547,273771962368
2022-02-10,4657.21,4657.21,4608.09,4639.86,4639.86,151576666,287224389632
2022-02-11,4617.87,4662.6,4595.88,4601.4,4601.4,155974584,307938017280
2022-02-14,4579.42,4593.63,4530.06,4551.69,4551.69,143673894,275737554944
2022-02-15,4553.81,4601.45,4550.54,4600.1,4600.1,115025600,249977008128
2022-02-16,4619.85,4643.1,4607.22,4617.99,4617.99,107258954,210190929920
2022-02-17,4616.9,4650.16,4606.95,4629.16,4629.16,110014643,227946250240
2022-02-18,4604.57,4651.34,4598.1,4651.24,4651.24,104550228,195825700864
2022-02-21,4646.05,4646.67,4613.3,4634.31,4634.31,112516513,215039180800
2022-02-22,4601.92,4602.07,4550.8,4574.15,4574.15,123317238,246872961024
2022-02-23,4582.01,4625.3,4579.29,4623.05,4623.05,122952916,259050147840
2022-02-24,4592.07,4610.88,4488.48,4529.32,4529.32,184403059,342346665984
2022-02-25,4564.63,4611.86,4561.9,4573.42,4573.42,149722583,271727599616
2022-02-28,4563.74,4581.65,4530.68,4581.65,4581.65,135406979,248363728896
2022-03-01,4597.86,4623.43,4583.92,4619.69,4619.69,123139220,260431183872
2022-03-02,4594.02,4594.02,4558.44,4578.6,4578.6,113298324,215299653632
2022-03-03,4595.02,4599.4,4544.43,4551.63,4551.63,138285878,242701770752
2022-03-04,4513.36,4539.39,4481.49,4496.43,4496.43,127266806,249970282496
2022-03-07,4462.52,4462.52,4338.3,4352.78,4352.78,162197706,306898526208
2022-03-08,4361.64,4383.65,4252.54,4265.39,4265.39,167863278,315176697856
2022-03-09,4280.98,4304.48,4068.19,4226.35,4226.35,194232901,341009391616
2022-03-10,4326.2,4335.67,4288.51,4292.84,4292.84,145266383,301636182016
2022-03-11,4231.2,4316.04,4176.45,4306.52,4306.52,152399921,295008833536
2022-03-14,4248.15,4280.36,4174.76,4174.76,4174.76,130187236,260691660800
2022-03-15,4125.49,4163.42,3983.81,3983.81,3983.81,202524700,346988949504
2022-03-16,4053.1,4168.59,3942.86,4156.08,4156.08,196021983,378883588096
2022-03-17,4237.67,4302.74,4217.8,4237.7,4237.7,179407345,385039196160
2022-03-18,4218.47,4283.37,4194.94,4265.9,4265.9,149458304,275791290368
2022-03-21,4280.14,4287.82,4223.02,4258.75,4258.75,127036360,251214544896
2022-03-22,4252.57,4283.33,4236.69,4255.3,4255.3,126382469,226213535744
2022-03-23,4269.61,4287.58,4241.96,4276.52,4276.52,117089078,226390777856
2022-03-24,4249.53,4273.96,4216.85,4251.31,4251.31,108918272,219594432512
2022-03-25,4249.07,4254.84,4173.93,4174.57,4174.57,108808046,217013186560
2022-03-28,4128.84,4174.12,4091.3,4148.47,4148.47,118449021,213468975104
2022-03-29,4155.42,4177.21,4124.72,4134.14,4134.14,100266972,199463854080
2022-03-30,4162.17,4254.1,4160.74,4254.1,4254.1,138346025,268869181440
2022-03-31,4234.72,4247.36,4214.54,4222.6,4222.6,134029184,238877216768
2022-04-01,4198.82,4290.67,4190.08,4276.16,4276.16,133803054,244758872064
2022-04-06,4258.83,4277.52,4236.73,4263.84,4263.84,159062195,253690929152
2022-04-07,4240.02,4278.11,4205.74,4209.1,4209.1,134880353,216996184064
2022-04-08,4213.21,4237.81,4175.53,4230.77,4230.77,142843794,229081763840
2022-04-11,4203.79,4203.79,4089.09,4100.07,4100.07,148197071,265224933376
2022-04-12,4102.97,4179.97,4075.8,4179.97,4179.97,144285683,252830412800
2022-04-13,4154.41,4194.04,4139.74,4139.74,4139.74,125097490,221281030144
2022-04-14,4172.64,4217.06,4155.55,4191.57,4191.57,124791316,245993820160
2022-04-15,4162.37,4211.32,4152.97,4188.75,4188.75,124762263,226229739520
2022-04-18,4152.93,4171.74,4119.99,4166.38,4166.38,117504609,212855328768
2022-04-19,4161.93,4186.94,4115.42,4134.9,4134.9,110217472,208570580992
2022-04-20,4130.54,4136.17,4060.5,4070.79,4070.79,117331658,216536637440
2022-04-21,4048.73,4086.44,3978.37,3995.83,3995.83,132783828,227026681856
2022-04-22,3967.2,4037.08,3953.72,4013.25,4013.25,122101811,206371766272
2022-04-25,3933.45,3958.21,3814.91,3814.91,3814.91,168364503,272889274368
2022-04-26,3822.49,3871.85,3773.9,3784.12,3784.12,157577610,259626352640
2022-04-27,3758.08,3895.73,3757.09,3895.54,3895.54,172734047,296924102656
2022-04-28,3883.42,3943.43,3873.58,3921.11,3921.11,153056586,268502241280
2022-04-29,3939.62,4017.43,3898.57,4016.24,4016.24,179458378,321414877184
2022-05-05,3995.35,4039.7,3988.93,4010.21,4010.21,154170716,290538229760
2022-05-06,3928.85,3947.24,3902.05,3908.82,3908.82,123005550,214825172992
2022-05-09,3883.95,3914.11,3854.94,3877.44,3877.44,92936694,171756503040
2022-05-10,3820.63,3932.68,3808.57,3919.87,3919.87,136416919,239060213760
2022-05-11,3917.93,4033.3,3916.52,3976.42,3976.42,165632256,309294911488
2022-05-12,3949.95,3985.93,3935.59,3958.74,3958.74,113376067,202029158400
2022-05-13,3983.82,4003.85,3957.14,3988.6,3988.6,109968356,195727044608
2022-05-16,4015,4018.03,3947.75,3956.54,3956.54,112425295,199717908480
2022-05-17,3961.76,4005.89,3955.1,4005.89,4005.89,109661455,210117537792
2022-05-18,4015.01,4017.34,3964.75,3991.91,3991.91,108074232,201800667136
2022-05-19,3938.3,3999.6,3933.75,3999.6,3999.6,116293420,210206683136
2022-05-20,4020.82,4077.6,4020.82,4077.6,4077.6,147069174,265609089024
2022-05-23,4080.97,4080.97,4029.08,4053.98,4053.98,130477811,225981542400
2022-05-24,4052.87,4055.78,3959.15,3959.15,3959.15,145554337,247713038336
2022-05-25,3959.77,3983.62,3946.81,3983.18,3983.18,107734016,188700536832
2022-05-26,3987.68,4015.75,3938.24,3993.04,3993.04,126263690,216987025408
2022-05-27,4022.71,4051.14,3983.38,4001.3,4001.3,112769336,206944428032
2022-05-30,4020.86,4040.82,4003.38,4029.02,4029.02,111152241,211144720384
2022-05-31,4031.76,4096.2,4020.38,4091.52,4091.52,135415514,267770089472
2022-06-01,4086.62,4094.9,4058.85,4083.18,4083.18,114850880,225416237056
2022-06-02,4064,4091.15,4057.91,4089.57,4089.57,113893637,222657536000
2022-06-06,4090.53,4166.62,4063.91,4166.09,4166.09,167871012,324075626496
2022-06-07,4165.69,4198.09,4155.17,4179.13,4179.13,142992881,285733724160
2022-06-08,4187.15,4224.81,4158.03,4219.81,4219.81,157374057,319480254464
2022-06-09,4211.72,4227.45,4160.88,4175.67,4175.67,168449155,285172805632
2022-06-10,4145.65,4241.35,4140.22,4238.99,4238.99,184796214,324091441152
2022-06-13,4194.46,4218.23,4156.71,4189.35,4189.35,168475622,336585670656
2022-06-14,4143.22,4224.09,4102.93,4222.31,4222.31,171385905,335418556416
2022-06-15,4228.29,4348.42,4228.29,4278.22,4278.22,257046589,459766820864
2022-06-16,4282.08,4302.92,4241.08,4250.06,4250.06,184074417,337235910656
2022-06-17,4219.23,4318.77,4218.68,4309.04,4309.04,158649098,346675728384
2022-06-20,4322.83,4368.36,4297.89,4330.43,4330.43,165666383,359569297408
2022-06-21,4327.92,4357.34,4287.14,4325.57,4325.57,164667615,317163319296
2022-06-22,4331.9,4333.18,4269.25,4270.62,4270.62,158565855,298656264192
2022-06-23,4277.96,4343.88,4260.9,4343.88,4343.88,170882360,327144779776
2022-06-24,4354.55,4400.69,4346.12,4394.77,4394.77,168972198,356054749184
2022-06-27,4414.33,4472.69,4414.33,4444.26,4444.26,177385677,381432967168
2022-06-28,4442.58,4497.89,4407.35,4490.52,4490.52,174756490,361685970944
2022-06-29,4472.73,4503.13,4414,4421.36,4421.36,187276687,395926106112
2022-06-30,4418.07,4515,4418.07,4485.01,4485.01,156666289,354343886848
2022-07-01,4489.52,4500.99,4449.29,4466.72,4466.72,144779599,318492131328
2022-07-04,4447.22,4496.03,4427.82,4496.03,4496.03,146345651,356968521728
2022-07-05,4505.46,4530.32,4439.45,4489.54,4489.54,154962414,361891852288
2022-07-06,4475.48,4484.36,4393.42,4423.97,4423.97,149800236,344672706560
2022-07-07,4425.28,4457.34,4391.19,4443.47,4443.47,132660905,328133132288
2022-07-08,4468.06,4479.49,4426.89,4428.78,4428.78,123195740,304031109120
2022-07-11,4406.15,4406.15,4330.58,4354.62,4354.62,134448579,299195232256
2022-07-12,4352.65,4370.34,4296.62,4313.62,4313.62,130187838,291072311850.2
2022-07-13,4313.36,4341.47,4284.94,4321.46,4321.46,131113179,286075545406.5
2022-07-14,4308.82,4352.1,4292.76,4322.07,4322.07,145250926,301569861036.8
2022-07-15,4299.47,4344.86,4248.53,4248.53,4248.53,150214453,316793192669.9
2022-07-18,4262.15,4300.78,4217.51,4292.59,4292.59,122601192,281055128639.5
2022-07-19,4288.44,4288.44,4238.82,4269.34,4269.34,103805730,231117731807.1
2022-07-20,4291.28,4303.37,4269.97,4283.8,4283.8,94490144,212301881407.6
2022-07-21,4270.36,4283.15,4236.05,4236.06,4236.06,117156344,239228146811.6
2022-07-22,4251.79,4275.47,4207.31,4238.23,4238.23,103840624,224295333457.3
2022-07-25,4233.93,4234.84,4201.92,4212.64,4212.64,83636664,188136426672.8
2022-07-26,4220.09,4259.99,4214.53,4245.98,4245.98,85823274,197601406373.7
2022-07-27,4236.15,4242.1,4217.28,4225.04,4225.04,78904940,194245303807.2
2022-07-28,4242.27,4267.92,4223.03,4225.67,4225.67,107531930,243871486471.5
2022-07-29,4226.42,4243.51,4160.87,4170.1,4170.1,114179286,253198574647.5
2022-08-01,4160.65,4196.57,4129.45,4188.68,4188.68,107749029,251125308597.5
2022-08-02,4144.38,4144.38,4071.43,4107.02,4107.02,142224425,281013555279.9
2022-08-03,4114.83,4150.98,4058.18,4066.98,4066.98,116666124,268695834765.4
2022-08-04,4089.44,4108.16,4064.66,4101.54,4101.54,89532644,216898674902.2
2022-08-05,4109.63,4159.49,4097.86,4156.91,4156.91,102571004,247325902015.1
2022-08-08,4142.11,4155.73,4135.08,4148.07,4148.07,90208138,224080812054.7
2022-08-09,4143.67,4161.81,4131.43,4156.29,4156.29,84136959,214223692260.1
2022-08-10,4149.21,4160.79,4092.55,4109.74,4109.74,85565839,217447368470
2022-08-11,4130.74,4193.81,4116.06,4193.54,4193.54,121385051,269630998406.8
2022-08-12,4185.42,4202.47,4175.05,4191.15,4191.15,106808295,219208055254.9
2022-08-15,4180,4219.92,4174.3,4185.68,4185.68,105898495,245539800985.4
2022-08-16,4190.53,4208.8,4170.52,4177.84,4177.84,93906139,233818584731.5
2022-08-17,4182.57,4222.79,4155.17,4216.96,4216.96,112864659,252044325051.7
2022-08-18,4205.79,4211.91,4173.54,4180.1,4180.1,101052650,233115491389.8
2022-08-19,4174.55,4185.66,4151.07,4151.07,4151.07,117402978,262494128152.3
2022-08-22,4135.16,4183.65,4134.2,4181.4,4181.4,112442720,259747163698.2
2022-08-23,4175.53,4187.39,4147.41,4161.08,4161.08,103153512,239101330833.1
2022-08-24,4168.58,4174.16,4079.09,4082.42,4082.42,119069679,262844309316.1
2022-08-25,4093.29,4119.62,4058.75,4116.24,4116.24,111320745,242149581477.5
2022-08-26,4127.81,4139.79,4102.68,4107.55,4107.55,99000493,225519196800.4
2022-08-29,4063.88,4092.95,4059.6,4089.52,4089.52,94354432,203086114712.3
2022-08-30,4088.53,4093.14,4048.52,4075.79,4075.79,93301662,192649001277.8
2022-08-31,4057.14,4112.85,4046.62,4078.84,4078.84,132449765,292974665546.2
2022-09-01,4066.19,4090.89,4041.13,4043.74,4043.74,97387071,210898503453.9
2022-09-02,4054.84,4056.18,4004.91,4023.61,4023.61,86789278,184468327005.7
2022-09-05,4010.41,4017,3982.74,4015.43,4015.43,93767109,201118696559.4
2022-09-06,4024.47,4054,4009.58,4052.28,4052.28,113506265,235921838118.4
2022-09-07,4032.72,4067.54,4028.37,4054.98,4054.98,107678059,215147152182
2022-09-08,4059.17,4067.76,4036.02,4037.68,4037.68,100886049,186889047980.8
2022-09-09,4050.59,4099.01,4042.25,4093.79,4093.79,118427114,221442547204.1
2022-09-13,4112.01,4128.11,4097.14,4111.11,4111.11,111789737,218521062135.8
2022-09-14,4058.04,4089.06,4047.92,4065.36,4065.36,90793681,185484965110.5
2022-09-15,4078.65,4088.81,3998.86,4027.12,4027.12,123951196,254367492776
2022-09-16,4013.58,4019.41,3932.68,3932.68,3932.68,137193655,241251840050.3
2022-09-19,3928.42,3953.65,3910.31,3928,3928,97719575,183574440581.8
2022-09-20,3945.65,3957.55,3921.69,3932.84,3932.84,84824134,179248153537.9
2022-09-21,3921.32,3924.39,3884.23,3903.73,3903.73,86458391,168939074342.6
2022-09-22,3875.18,3900.27,3860.23,3869.34,3869.34,80946919,161134102784.4
2022-09-23,3865.1,3888.4,3829.69,3856.02,3856.02,94342462,172904807364.4
2022-09-26,3829.6,3893.32,3827.95,3836.68,3836.68,104526031,192906200253.8
2022-09-27,3844.07,3893.03,3827.93,3892.3,3892.3,88860160,185955247353.4
2022-09-28,3879.44,3879.44,3828.05,3828.71,3828.71,86592213,172438042788.2
2022-09-29,3864.32,3873.18,3808.65,3827.14,3827.14,85654142,171635940007.5
2022-09-30,3833.35,3848.6,3801.28,3804.89,3804.89,78559966,158692748773.3
2022-10-10,3806.56,3807.46,3715.71,3720.94,3720.94,102647595,194635904094.3
2022-10-11,3732.02,3739.81,3706.06,3727.69,3727.69,83944625,166800394853.2
2022-10-12,3722.87,3784.31,3661.53,3784.31,3784.31,108089319,210931362291.5
2022-10-13,3756.42,3783.6,3749.64,3752.67,3752.67,99018915,198368891548.5
2022-10-14,3783.32,3863.23,3780.84,3842.47,3842.47,116242293,256551271975
2022-10-17,3822.24,3849.62,3809.12,3846.41,3846.41,104192019,220488874406.8
2022-10-18,3865.83,3870.22,3831.17,3838.27,3838.27,88346907,186556295765.5
2022-10-19,3827.47,3840.49,3776.53,3776.53,3776.53,81574844,186736408229.7
2022-10-20,3746.58,3804.25,3726.79,3754.93,3754.93,90290895,203781618922.2
2022-10-21,3753.89,3768.69,3724.69,3742.89,3742.89,98750038,180686357677
2022-10-24,3727.92,3762.16,3619.99,3633.37,3633.37,130056864,259450743134
2022-10-25,3621.94,3670.73,3594.7,3627.45,3627.45,110953882,219302759596.7
2022-10-26,3633.31,3700.88,3633.31,3656.9,3656.9,121301548,242453810571.9
2022-10-27,3667.66,3685.08,3631.06,3631.14,3631.14,117998675,257473315676
2022-10-28,3605.16,3618.86,3533.5,3541.33,3541.33,118772162,245816451977.6
2022-10-31,3504.51,3553.39,3495.95,3508.7,3508.7,138465655,256574822102.2
2022-11-01,3519.82,3634.17,3517.62,3634.17,3634.17,149286698,295089928407.3
2022-11-02,3620.37,3703.47,3610.8,3677.81,3677.81,141592919,291648245712
2022-11-03,3645.06,3670.16,3628.5,3647.9,3647.9,110566035,215379297964.4
2022-11-04,3646.77,3782.88,3646.77,3767.17,3767.17,149734949,311145477555
2022-11-07,3754.52,3792.79,3746.37,3775.3,3775.3,129826371,251195699936.5
2022-11-08,3773.66,3779.12,3723.34,3749.33,3749.33,99016451,193351324896.7
2022-11-09,3750.78,3760.41,3711.27,3714.27,3714.27,89434525,172029529943.6
2022-11-10,3685.83,3701.53,3665.06,3685.69,3685.69,103509302,183155308702.9
2022-11-11,3787.76,3828.9,3747.09,3788.44,3788.44,189685586,344471326267.1
2022-11-14,3818.14,3848.41,3781.78,3794.02,3794.02,169665048,315536856084.6
2022-11-15,3788.93,3871.64,3775.5,3865.97,3865.97,151515650,296268142768.9
2022-11-16,3860.81,3877.68,3829.31,3834.39,3834.39,120610964,235844588244.6
2022-11-17,3821.27,3821.74,3776.57,3818.66,3818.66,105940632,219540811334.9
2022-11-18,3823.82,3840.3,3801.57,3801.57,3801.57,115078777,224276131007.5
2022-11-21,3769.63,3769.87,3734,3769.13,3769.13,95866966,188230373665.4
2022-11-22,3766.08,3809.86,3751.04,3769.57,3769.57,144486334,203490828432.2
2022-11-23,3760.22,3791.18,3753.21,3773.53,3773.53,144527911,201070601177.9
2022-11-24,3791.54,3804.9,3751.38,3756.81,3756.81,101073447,160698921546.2
2022-11-25,3751.28,3790.57,3743.41,3775.78,3775.78,142929711,191711040706.5
2022-11-28,3701.9,3736.08,3672.13,3733.24,3733.24,127825748,196305561705.9
2022-11-29,3766.57,3854.77,3766.57,3848.42,3848.42,178701392,289062336430.7
2022-11-30,3836.56,3867.66,3833.83,3853.04,3853.04,157511400,250051468093.3
2022-12-01,3921.3,3944.56,3893.87,3894.77,3894.77,169964585,306678195716.4
2022-12-02,3886.4,3898.11,3865.88,3870.95,3870.95,116786350,201253166362.9
2022-12-05,3907.64,3947.48,3900.67,3946.88,3946.88,201747221,296615512326.6
2022-12-06,3929.01,3988.9,3923,3968.2,3968.2,155108323,275583430840.8
2022-12-07,3956.67,3999.59,3944.18,3958.44,3958.44,143001356,255490829027.1
2022-12-08,3953.2,3971.49,3941.3,3959.18,3959.18,115199986,198037690481.4
2022-12-09,3961.99,4003.32,3944.44,3998.24,3998.24,153774954,268166789656.9
2022-12-12,3976.17,3983.43,3950.32,3953.44,3953.44,125935368,227606300936.9
2022-12-13,3953.55,3964.4,3939.98,3945.68,3945.68,100994100,184020700110
2022-12-14,3952.79,3972.74,3935.77,3954.89,3954.89,98528006,196175108617.2
2022-12-15,3954.67,3963.5,3926.5,3951.99,3951.99,88864725,181994889123.4
2022-12-16,3931.23,3960.47,3929.49,3954.23,3954.23,93178567,167488442588.9
2022-12-19,3952.77,3966.57,3878.44,3893.22,3893.22,106919075,180801387702.4
2022-12-20,3881.23,3881.27,3811.48,3829.02,3829.02,83096822,164046440873.7
2022-12-21,3839,3853.73,3821.4,3830.54,3830.54,64839215,123450040359.8
2022-12-22,3859.2,3882.13,3821.34,3836.03,3836.03,83705173,163970306950.9
2022-12-23,3811.62,3848.34,3805.95,3828.22,3828.22,65278148,130559415565.7
2022-12-26,3830.57,3856.81,3827.52,3843.49,3843.49,73005712,148692832422.1
2022-12-27,3860.91,3891.85,3856.58,3887.85,3887.85,77515350,152032206630.9
2022-12-28,3874.91,3884.72,3854.94,3871.26,3871.26,84424656,160671122030.7
2022-12-29,3854.24,3868.29,3838.48,3856.7,3856.7,79394815,149011372437.3
2022-12-30,3873.94,3887.55,3868.76,3871.63,3871.63,78773272,148295049381.5
2023-01-03,3864.84,3893.99,3831.25,3887.9,3887.9,115051875,207540165953.2
2023-01-04,3886.25,3905.9,3873.65,3892.95,3892.95,110660743,198997711686
2023-01-05,3913.49,3974.88,3912.26,3968.58,3968.58,116502395,256312608292
2023-01-06,3969.55,4000.41,3966.47,3980.89,3980.89,110953038,235744305582.2
