date,status,exchanges,id,label,estimatedNetFlowCny,estimatedNetFlowYi,grossInflowYi,grossOutflowYi,funds,pricedFunds,excludedRecords
2024-09-26,complete,SSE|SZSE,industry,行业,228645250,2.2865,28.1667,-25.8802,568,566,2
2024-09-26,complete,SSE|SZSE,gold,黄金,328766200,3.2877,3.4405,-0.1528,14,14,0
2024-09-26,complete,SSE|SZSE,hong-kong,港股,-812340500,-8.1234,4.0094,-12.1328,78,77,1
2024-09-26,complete,SSE|SZSE,strategy,策略,-522687800,-5.2269,2.7275,-7.9544,121,121,0
2024-09-26,complete,SSE|SZSE,overseas,海外,-444706150,-4.4471,0.5157,-4.9627,38,38,0
2024-09-26,complete,SSE|SZSE,bond,债券,-613449504,-6.1345,12.5582,-18.6927,18,18,0
2024-09-26,complete,SSE|SZSE,commodity-other,其他商品,8340400,0.0834,0.3909,-0.3075,3,3,0
2024-09-26,complete,SSE|SZSE,currency,货币,-58427700,-0.5843,0.0244,-0.6087,3,3,0
2024-09-27,complete,SSE|SZSE,all-a,全A,14994786100,149.9479,182.9795,-33.0316,808,804,4
2024-09-27,complete,SSE|SZSE,broad,宽基,13940412900,139.4041,150.2722,-10.8681,118,117,1
2024-09-27,complete,SSE|SZSE,industry,行业,1274494700,12.7449,30.5024,-17.7574,569,566,3
2024-09-27,complete,SSE|SZSE,gold,黄金,357869000,3.5787,4.8972,-1.3185,14,14,0
2024-09-27,complete,SSE|SZSE,hong-kong,港股,537780100,5.3778,7.22,-1.8422,78,76,2
2024-09-27,complete,SSE|SZSE,strategy,策略,-220121500,-2.2012,2.2049,-4.4061,121,121,0
2024-09-27,complete,SSE|SZSE,overseas,海外,-30312850,-0.3031,0.452,-0.7551,38,38,0
2024-09-27,complete,SSE|SZSE,bond,债券,1371881144,13.7188,16.8713,-3.1525,18,18,0
2024-09-27,complete,SSE|SZSE,commodity-other,其他商品,5708000,0.0571,0.0571,0,3,3,0
2024-09-27,complete,SSE|SZSE,currency,货币,-7066690,-0.0707,0.0093,-0.0799,3,3,0
2024-09-30,complete,SSE|SZSE,all-a,全A,64324573050,643.2457,753.0371,-109.7914,808,790,18
2024-09-30,complete,SSE|SZSE,broad,宽基,59653933600,596.5393,604.6398,-8.1005,118,113,5
2024-09-30,complete,SSE|SZSE,industry,行业,8145538950,81.4554,140.5762,-59.1208,569,556,13
2024-09-30,complete,SSE|SZSE,gold,黄金,-254830000,-2.5483,2.5107,-5.059,14,14,0
2024-09-30,complete,SSE|SZSE,hong-kong,港股,2142454000,21.4245,23.7111,-2.2865,78,72,6
2024-09-30,complete,SSE|SZSE,strategy,策略,-3474899500,-34.749,7.8211,-42.5701,121,121,0
2024-09-30,complete,SSE|SZSE,overseas,海外,-1013830000,-10.1383,0.5699,-10.7082,38,38,0
2024-09-30,complete,SSE|SZSE,bond,债券,2262671760,22.6267,29.7865,-7.1598,18,18,0
2024-09-30,complete,SSE|SZSE,commodity-other,其他商品,43733600,0.4373,0.5332,-0.0959,3,3,0
2024-09-30,complete,SSE|SZSE,currency,货币,-23718476,-0.2372,0.0244,-0.2616,3,3,0
2024-10-08,complete,SSE|SZSE,all-a,全A,93337906550,933.3791,1019.7603,-86.3812,808,780,28
2024-10-08,complete,SSE|SZSE,broad,宽基,77583451300,775.8345,799.6674,-23.8328,118,108,10
2024-10-08,complete,SSE|SZSE,industry,行业,15944937650,159.4494,198.7878,-39.3384,569,553,16
2024-10-08,complete,SSE|SZSE,gold,黄金,-890531400,-8.9053,0.2398,-9.1451,14,14,0
2024-10-08,complete,SSE|SZSE,hong-kong,港股,3666579900,36.6658,37.6967,-1.0309,78,74,4
2024-10-08,complete,SSE|SZSE,strategy,策略,-190482400,-1.9048,21.3052,-23.21,121,119,2
2024-10-08,complete,SSE|SZSE,overseas,海外,100766000,1.0077,5.8549,-4.8473,38,38,0
2024-10-08,complete,SSE|SZSE,bond,债券,-1329150932,-13.2915,26.8428,-40.1343,18,18,0
2024-10-08,complete,SSE|SZSE,commodity-other,其他商品,40420200,0.4042,0.4042,0,3,3,0
2024-10-08,complete,SSE|SZSE,currency,货币,-11370900,-0.1137,0,-0.1137,3,3,0
2024-10-09,complete,SSE|SZSE,all-a,全A,32181925750,321.8193,495.3991,-173.5798,808,799,9
2024-10-09,complete,SSE|SZSE,broad,宽基,32930008600,329.3001,358.157,-28.8569,118,117,1
2024-10-09,complete,SSE|SZSE,industry,行业,443655950,4.4366,125.8494,-121.4129,569,562,7
2024-10-09,complete,SSE|SZSE,gold,黄金,-539403900,-5.394,0.206,-5.6,14,14,0
2024-10-09,complete,SSE|SZSE,hong-kong,港股,2329292300,23.2929,35.2887,-11.9958,78,76,2
2024-10-09,complete,SSE|SZSE,strategy,策略,-1191738800,-11.9174,11.3927,-23.31,121,120,1
2024-10-09,complete,SSE|SZSE,overseas,海外,-227900500,-2.279,5.2145,-7.4935,38,38,0
2024-10-09,complete,SSE|SZSE,bond,债券,-132751896,-1.3275,15.8791,-17.2066,18,18,0
2024-10-09,complete,SSE|SZSE,commodity-other,其他商品,-101638800,-1.0164,0,-1.0164,3,3,0
2024-10-09,complete,SSE|SZSE,currency,货币,-58538553,-0.5854,0,-0.5854,3,3,0
2024-10-10,complete,SSE|SZSE,all-a,全A,3699322000,36.9932,208.9396,-171.9463,809,807,2
2024-10-10,complete,SSE|SZSE,broad,宽基,3852130900,38.5213,109.8766,-71.3553,118,118,0
2024-10-10,complete,SSE|SZSE,industry,行业,451388900,4.5139,92.6699,-88.156,570,568,2
2024-10-10,complete,SSE|SZSE,gold,黄金,-1049455800,-10.4946,0.1888,-10.6833,14,14,0
2024-10-10,complete,SSE|SZSE,hong-kong,港股,-2777864500,-27.7786,9.9319,-37.7106,78,77,1
2024-10-10,complete,SSE|SZSE,strategy,策略,-604197800,-6.042,6.3931,-12.435,121,121,0
2024-10-10,complete,SSE|SZSE,overseas,海外,-1541458000,-15.4146,0.2646,-15.6792,38,38,0
2024-10-10,complete,SSE|SZSE,bond,债券,249312138,2.4931,5.4189,-2.9258,18,18,0
2024-10-10,complete,SSE|SZSE,commodity-other,其他商品,-11426000,-0.1143,0,-0.1143,3,3,0
2024-10-10,complete,SSE|SZSE,currency,货币,244975450,2.4498,2.4498,0,3,3,0
2024-10-11,complete,SSE|SZSE,all-a,全A,-6002508700,-60.0251,141.7057,-201.7307,809,808,1
2024-10-11,complete,SSE|SZSE,broad,宽基,1267137300,12.6714,111.6951,-99.0237,118,118,0
2024-10-11,complete,SSE|SZSE,industry,行业,-7328070900,-73.2807,21.0812,-94.3619,570,569,1
2024-10-11,complete,SSE|SZSE,gold,黄金,118924000,1.1892,1.8965,-0.7073,14,14,0
2024-10-11,complete,SSE|SZSE,hong-kong,港股,0,0,0,0,78,77,1
2024-10-11,complete,SSE|SZSE,strategy,策略,58424900,0.5842,8.9293,-8.3451,121,121,0
2024-10-11,complete,SSE|SZSE,overseas,海外,-367645450,-3.6765,0.5997,-4.2762,38,38,0
2024-10-11,complete,SSE|SZSE,bond,债券,1476285736,14.7629,16.4612,-1.6983,18,18,0
2024-10-11,complete,SSE|SZSE,commodity-other,其他商品,1820000,0.0182,0.0182,0,3,3,0
2024-10-11,complete,SSE|SZSE,currency,货币,234313922,2.3431,2.3431,0,3,3,0
2024-10-14,complete,SSE|SZSE,all-a,全A,-15045533250,-150.4553,60.8628,-211.3181,809,806,3
2024-10-14,complete,SSE|SZSE,broad,宽基,-12524805800,-125.2481,11.3462,-136.5942,118,118,0
2024-10-14,complete,SSE|SZSE,industry,行业,-3241625350,-32.4163,37.7404,-70.1567,570,567,3
2024-10-14,complete,SSE|SZSE,gold,黄金,316691800,3.1669,3.1727,-0.0058,14,14,0
2024-10-14,complete,SSE|SZSE,hong-kong,港股,-1617433000,-16.1743,4.739,-20.9133,78,77,1
2024-10-14,complete,SSE|SZSE,strategy,策略,720897900,7.209,11.7762,-4.5672,121,121,0
2024-10-14,complete,SSE|SZSE,overseas,海外,-1049827450,-10.4983,0.9958,-11.4941,38,38,0
2024-10-14,complete,SSE|SZSE,bond,债券,371675516,3.7168,7.4572,-3.7405,18,18,0
2024-10-14,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,3,3,0
2024-10-14,complete,SSE|SZSE,currency,货币,55874130,0.5587,0.5587,0,3,3,0
2024-10-15,complete,SSE|SZSE,all-a,全A,-17113007100,-171.1301,60.2937,-231.4238,815,812,3
2024-10-15,complete,SSE|SZSE,broad,宽基,-15955969800,-159.5597,24.768,-184.3277,123,122,1
2024-10-15,complete,SSE|SZSE,industry,行业,-1457679000,-14.5768,29.597,-44.1738,571,569,2
2024-10-15,complete,SSE|SZSE,gold,黄金,678152700,6.7815,6.7815,0,14,14,0
2024-10-15,complete,SSE|SZSE,hong-kong,港股,-850231500,-8.5023,4.3086,-12.8109,78,77,1
2024-10-15,complete,SSE|SZSE,strategy,策略,300641700,3.0064,5.9287,-2.9223,121,121,0
2024-10-15,complete,SSE|SZSE,overseas,海外,-162080750,-1.6208,1.4095,-3.0303,38,38,0
2024-10-15,complete,SSE|SZSE,bond,债券,1113783647,11.1378,11.8871,-0.7493,18,18,0
2024-10-15,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,3,3,0
2024-10-15,complete,SSE|SZSE,currency,货币,49368900,0.4937,0.5114,-0.0178,3,3,0
2024-10-16,complete,SSE|SZSE,all-a,全A,-1733644450,-17.3364,83.0463,-100.3828,820,820,0
2024-10-16,complete,SSE|SZSE,broad,宽基,929509200,9.2951,58.0842,-48.7891,128,128,0
2024-10-16,complete,SSE|SZSE,industry,行业,-2491125450,-24.9113,21.8323,-46.7435,571,571,0
2024-10-16,complete,SSE|SZSE,gold,黄金,908583900,9.0858,9.1916,-0.1058,14,14,0
2024-10-16,complete,SSE|SZSE,hong-kong,港股,-1211835000,-12.1183,1.9315,-14.0498,78,77,1
2024-10-16,complete,SSE|SZSE,strategy,策略,-172028200,-1.7203,3.1298,-4.8501,121,121,0
2024-10-16,complete,SSE|SZSE,overseas,海外,-503522450,-5.0352,1.3022,-6.3374,38,38,0
2024-10-16,complete,SSE|SZSE,bond,债券,28753610,0.2875,6.6526,-6.365,18,18,0
2024-10-16,complete,SSE|SZSE,commodity-other,其他商品,-10438000,-0.1044,0,-0.1044,3,3,0
2024-10-16,complete,SSE|SZSE,currency,货币,-94949100,-0.9495,0.0174,-0.9669,3,3,0
2024-10-17,complete,SSE|SZSE,all-a,全A,-21231422350,-212.3142,45.9617,-258.2759,820,820,0
2024-10-17,complete,SSE|SZSE,broad,宽基,-17498537900,-174.9854,28.0391,-203.0245,128,128,0
2024-10-17,complete,SSE|SZSE,industry,行业,-3799370250,-37.9937,13.9047,-51.8984,571,571,0
2024-10-17,complete,SSE|SZSE,gold,黄金,960677300,9.6068,9.6068,0,14,14,0
2024-10-17,complete,SSE|SZSE,hong-kong,港股,-804689900,-8.0469,3.6623,-11.7092,78,77,1
2024-10-17,complete,SSE|SZSE,strategy,策略,66485800,0.6649,4.0179,-3.353,121,121,0
2024-10-17,complete,SSE|SZSE,overseas,海外,-36413100,-0.3641,0.9931,-1.3572,38,38,0
2024-10-17,complete,SSE|SZSE,bond,债券,-185047684,-1.8505,2.1785,-4.029,18,18,0
2024-10-17,complete,SSE|SZSE,commodity-other,其他商品,73042000,0.7304,0.7904,-0.06,3,3,0
2024-10-17,complete,SSE|SZSE,currency,货币,52691383,0.5269,0.5544,-0.0275,3,3,0
2024-10-18,complete,SSE|SZSE,all-a,全A,17800533350,178.0053,297.6501,-119.6448,821,821,0
2024-10-18,complete,SSE|SZSE,broad,宽基,15843530800,158.4353,200.6117,-42.1764,128,128,0
2024-10-18,complete,SSE|SZSE,industry,行业,1531557750,15.3156,89.7355,-74.4199,572,572,0
2024-10-18,complete,SSE|SZSE,gold,黄金,1353606100,13.5361,13.5361,0,14,14,0
2024-10-18,complete,SSE|SZSE,hong-kong,港股,110148000,1.1015,6.4051,-5.3037,78,77,1
2024-10-18,complete,SSE|SZSE,strategy,策略,425444800,4.2544,7.3029,-3.0485,121,121,0
2024-10-18,complete,SSE|SZSE,overseas,海外,-521238150,-5.2124,1.1885,-6.4009,38,38,0
2024-10-18,complete,SSE|SZSE,bond,债券,293081158,2.9308,6.3498,-3.419,18,18,0
2024-10-18,complete,SSE|SZSE,commodity-other,其他商品,-6077000,-0.0608,0,-0.0608,3,3,0
2024-10-18,complete,SSE|SZSE,currency,货币,-207387200,-2.0739,0,-2.0739,3,3,0
2024-10-21,complete,SSE|SZSE,all-a,全A,-17720796050,-177.208,104.0381,-281.2461,821,819,2
2024-10-21,complete,SSE|SZSE,broad,宽基,-20613463000,-206.1346,25.4318,-231.5664,128,128,0
2024-10-21,complete,SSE|SZSE,industry,行业,2374917450,23.7492,69.1754,-45.4262,572,570,2
2024-10-21,complete,SSE|SZSE,gold,黄金,1362564000,13.6256,13.6256,0,14,14,0
2024-10-21,complete,SSE|SZSE,hong-kong,港股,168671800,1.6867,4.6732,-2.9864,78,77,1
2024-10-21,complete,SSE|SZSE,strategy,策略,517749500,5.1775,9.431,-4.2535,121,121,0
2024-10-21,complete,SSE|SZSE,overseas,海外,-115293600,-1.1529,1.1378,-2.2907,38,38,0
2024-10-21,complete,SSE|SZSE,bond,债券,223314792,2.2331,10.9241,-8.691,18,18,0
2024-10-21,complete,SSE|SZSE,commodity-other,其他商品,-7474000,-0.0747,0,-0.0747,3,3,0
2024-10-21,complete,SSE|SZSE,currency,货币,-10230069,-0.1023,0.0107,-0.113,3,3,0
2024-10-22,complete,SSE|SZSE,all-a,全A,-19282031150,-192.8203,54.0977,-246.918,821,821,0
2024-10-22,complete,SSE|SZSE,broad,宽基,-12304375500,-123.0438,29.8221,-152.8659,128,128,0
2024-10-22,complete,SSE|SZSE,industry,行业,-6922336750,-69.2234,21.9532,-91.1766,572,572,0
2024-10-22,complete,SSE|SZSE,gold,黄金,1382634000,13.8263,14.0603,-0.2339,14,14,0
2024-10-22,complete,SSE|SZSE,hong-kong,港股,257834200,2.5783,5.5358,-2.9575,78,77,1
2024-10-22,complete,SSE|SZSE,strategy,策略,-55318900,-0.5532,2.3223,-2.8755,121,121,0
2024-10-22,complete,SSE|SZSE,overseas,海外,-45349350,-0.4535,2.1305,-2.584,38,38,0
2024-10-22,complete,SSE|SZSE,bond,债券,554772388,5.5477,6.0771,-0.5294,18,18,0
2024-10-22,complete,SSE|SZSE,commodity-other,其他商品,4296000,0.043,0.043,0,3,3,0
2024-10-22,complete,SSE|SZSE,currency,货币,-102257324,-1.0226,0.0123,-1.0349,3,3,0
2024-10-23,complete,SSE|SZSE,all-a,全A,-9196522300,-91.9652,61.5456,-153.5108,821,821,0
2024-10-23,complete,SSE|SZSE,broad,宽基,-7790071900,-77.9007,29.7573,-107.658,128,128,0
2024-10-23,complete,SSE|SZSE,industry,行业,-967787200,-9.6779,30.2809,-39.9588,572,572,0
2024-10-23,complete,SSE|SZSE,gold,黄金,1799655700,17.9966,17.9966,0,14,14,0
2024-10-23,complete,SSE|SZSE,hong-kong,港股,-429882000,-4.2988,9.0486,-13.3474,78,77,1
2024-10-23,complete,SSE|SZSE,strategy,策略,-438663200,-4.3866,1.5074,-5.894,121,121,0
2024-10-23,complete,SSE|SZSE,overseas,海外,3288900,0.0329,1.1767,-1.1438,38,38,0
2024-10-23,complete,SSE|SZSE,bond,债券,-197518890,-1.9752,4.1113,-6.0865,18,18,0
2024-10-23,complete,SSE|SZSE,commodity-other,其他商品,23804000,0.238,0.2565,-0.0185,3,3,0
2024-10-23,complete,SSE|SZSE,currency,货币,-31062266,-0.3106,0,-0.3106,3,3,0
2024-10-24,complete,SSE|SZSE,all-a,全A,-8454502200,-84.545,55.4838,-140.0289,821,821,0
2024-10-24,complete,SSE|SZSE,broad,宽基,-7531155500,-75.3116,29.1538,-104.4653,128,128,0
2024-10-24,complete,SSE|SZSE,industry,行业,-527518100,-5.2752,24.9379,-30.2131,572,572,0
2024-10-24,complete,SSE|SZSE,gold,黄金,1677778800,16.7778,16.7778,0,14,14,0
2024-10-24,complete,SSE|SZSE,hong-kong,港股,112500700,1.125,5.9814,-4.8564,78,77,1
2024-10-24,complete,SSE|SZSE,strategy,策略,-395828600,-3.9583,1.3921,-5.3504,121,121,0
2024-10-24,complete,SSE|SZSE,overseas,海外,-304054050,-3.0405,1.331,-4.3715,38,38,0
2024-10-24,complete,SSE|SZSE,bond,债券,684930918,6.8493,9.0711,-2.2217,18,18,0
2024-10-24,complete,SSE|SZSE,commodity-other,其他商品,43370800,0.4337,0.4337,0,3,3,0
2024-10-24,complete,SSE|SZSE,currency,货币,271070495,2.7107,2.7107,0,3,3,0
2024-10-25,complete,SSE|SZSE,all-a,全A,-994696100,-9.947,111.7967,-121.7437,821,820,1
2024-10-25,complete,SSE|SZSE,broad,宽基,-1411441150,-14.1144,68.2337,-82.3481,128,127,1
2024-10-25,complete,SSE|SZSE,industry,行业,662132850,6.6213,42.004,-35.3827,572,572,0
2024-10-25,complete,SSE|SZSE,gold,黄金,1337474200,13.3747,13.4645,-0.0897,14,14,0
2024-10-25,complete,SSE|SZSE,hong-kong,港股,-113453900,-1.1345,4.0825,-5.217,78,77,1
2024-10-25,complete,SSE|SZSE,strategy,策略,-245387800,-2.4539,1.5591,-4.013,121,121,0
2024-10-25,complete,SSE|SZSE,overseas,海外,151532450,1.5153,1.6023,-0.0869,38,38,0
2024-10-25,complete,SSE|SZSE,bond,债券,1072978296,10.7298,12.2529,-1.5232,18,18,0
2024-10-25,complete,SSE|SZSE,commodity-other,其他商品,95187200,0.9519,0.9519,0,3,3,0
2024-10-25,complete,SSE|SZSE,currency,货币,44705030,0.4471,0.4471,0,3,3,0
2024-10-28,complete,SSE|SZSE,all-a,全A,-3261686900,-32.6169,97.0482,-129.6651,821,820,1
2024-10-28,complete,SSE|SZSE,broad,宽基,-2298560850,-22.9856,67.2969,-90.2825,128,128,0
2024-10-28,complete,SSE|SZSE,industry,行业,-366017850,-3.6602,28.7995,-32.4597,572,571,1
2024-10-28,complete,SSE|SZSE,gold,黄金,1374648900,13.7465,13.7465,0,14,14,0
2024-10-28,complete,SSE|SZSE,hong-kong,港股,-846209200,-8.4621,4.3847,-12.8468,79,78,1
2024-10-28,complete,SSE|SZSE,strategy,策略,-597108200,-5.9711,0.9518,-6.9229,121,121,0
2024-10-28,complete,SSE|SZSE,overseas,海外,75031000,0.7503,1.5777,-0.8274,38,38,0
2024-10-28,complete,SSE|SZSE,bond,债券,-99907944,-0.9991,1.5106,-2.5097,18,18,0
2024-10-28,complete,SSE|SZSE,commodity-other,其他商品,-15338200,-0.1534,0,-0.1534,3,3,0
2024-10-28,complete,SSE|SZSE,currency,货币,-15412354,-0.1541,0,-0.1541,3,3,0
2024-10-29,complete,SSE|SZSE,all-a,全A,-9101981750,-91.0198,99.5474,-190.5672,821,821,0
2024-10-29,complete,SSE|SZSE,broad,宽基,-5410729900,-54.1073,75.2389,-129.3462,128,128,0
2024-10-29,complete,SSE|SZSE,industry,行业,-3346188350,-33.4619,22.2431,-55.705,572,572,0
2024-10-29,complete,SSE|SZSE,gold,黄金,1056167300,10.5617,10.5798,-0.0181,14,14,0
2024-10-29,complete,SSE|SZSE,hong-kong,港股,-55667000,-0.5567,14.2475,-14.8041,79,78,1
2024-10-29,complete,SSE|SZSE,strategy,策略,-345063500,-3.4506,2.0654,-5.516,121,121,0
2024-10-29,complete,SSE|SZSE,overseas,海外,-2883050,-0.0288,1.2547,-1.2835,38,38,0
2024-10-29,complete,SSE|SZSE,bond,债券,-400264512,-4.0026,0.8558,-4.8585,18,18,0
2024-10-29,complete,SSE|SZSE,commodity-other,其他商品,4586400,0.0459,0.0459,0,3,3,0
2024-10-29,complete,SSE|SZSE,currency,货币,-196196700,-1.962,0.012,-1.974,3,3,0
2024-10-30,complete,SSE|SZSE,all-a,全A,2554001250,25.54,149.5685,-124.0284,821,818,3
2024-10-30,complete,SSE|SZSE,broad,宽基,5442716100,54.4272,127.242,-72.8148,128,128,0
2024-10-30,complete,SSE|SZSE,industry,行业,-2797146950,-27.9715,19.3658,-47.3372,572,570,2
2024-10-30,complete,SSE|SZSE,gold,黄金,824983900,8.2498,8.2682,-0.0184,14,14,0
2024-10-30,complete,SSE|SZSE,hong-kong,港股,1031256600,10.3126,11.4328,-1.1202,79,78,1
2024-10-30,complete,SSE|SZSE,strategy,策略,-91567900,-0.9157,2.9607,-3.8764,121,120,1
2024-10-30,complete,SSE|SZSE,overseas,海外,182064900,1.8206,2.226,-0.4053,38,38,0
2024-10-30,complete,SSE|SZSE,bond,债券,243049970,2.4305,3.3428,-0.9123,18,18,0
2024-10-30,complete,SSE|SZSE,commodity-other,其他商品,36729600,0.3673,0.3673,0,3,3,0
2024-10-30,complete,SSE|SZSE,currency,货币,42085191,0.4209,0.4485,-0.0276,3,3,0
2024-10-31,complete,SSE|SZSE,all-a,全A,-10150376100,-101.5038,83.2058,-184.7096,821,821,0
2024-10-31,complete,SSE|SZSE,broad,宽基,-4276829800,-42.7683,65.2968,-108.0651,128,128,0
2024-10-31,complete,SSE|SZSE,industry,行业,-5388737300,-53.8874,15.9035,-69.7909,572,572,0
2024-10-31,complete,SSE|SZSE,gold,黄金,861893100,8.6189,8.6189,0,14,14,0
2024-10-31,complete,SSE|SZSE,hong-kong,港股,480649700,4.8065,6.1811,-1.3746,79,78,1
2024-10-31,complete,SSE|SZSE,strategy,策略,-484809000,-4.8481,2.0055,-6.8536,121,121,0
2024-10-31,complete,SSE|SZSE,overseas,海外,247291400,2.4729,2.86,-0.3871,38,38,0
2024-10-31,complete,SSE|SZSE,bond,债券,11733498,0.1173,1.2367,-1.1193,18,18,0
2024-10-31,complete,SSE|SZSE,commodity-other,其他商品,47539200,0.4754,0.4935,-0.0181,3,3,0
2024-10-31,complete,SSE|SZSE,currency,货币,141214102,1.4121,1.4581,-0.046,3,3,0
2024-11-01,complete,SSE|SZSE,all-a,全A,5801335350,58.0134,129.7229,-71.7096,821,821,0
2024-11-01,complete,SSE|SZSE,broad,宽基,4391518600,43.9152,85.9208,-42.0057,128,128,0
2024-11-01,complete,SSE|SZSE,industry,行业,1338339650,13.3834,39.9434,-26.56,572,572,0
2024-11-01,complete,SSE|SZSE,gold,黄金,764741300,7.6474,7.6474,0,14,14,0
2024-11-01,complete,SSE|SZSE,hong-kong,港股,766420400,7.6642,9.6902,-2.026,79,78,1
2024-11-01,complete,SSE|SZSE,strategy,策略,71477100,0.7148,3.8587,-3.144,121,121,0
2024-11-01,complete,SSE|SZSE,overseas,海外,206080250,2.0608,2.1649,-0.1041,38,38,0
2024-11-01,complete,SSE|SZSE,bond,债券,2417010438,24.1701,25.1426,-0.9725,18,18,0
2024-11-01,complete,SSE|SZSE,commodity-other,其他商品,67419200,0.6742,0.6742,0,3,3,0
2024-11-01,complete,SSE|SZSE,currency,货币,68241090,0.6824,0.6824,0,3,3,0
2024-11-04,complete,SSE|SZSE,all-a,全A,-2886383050,-28.8638,54.0784,-82.9422,822,822,0
2024-11-04,complete,SSE|SZSE,broad,宽基,285580200,2.8558,42.4966,-39.6408,128,128,0
2024-11-04,complete,SSE|SZSE,industry,行业,-3097371550,-30.9737,9.7361,-40.7098,573,573,0
2024-11-04,complete,SSE|SZSE,gold,黄金,854809600,8.5481,8.5481,0,14,14,0
2024-11-04,complete,SSE|SZSE,hong-kong,港股,-166658000,-1.6666,5.4456,-7.1121,79,78,1
2024-11-04,complete,SSE|SZSE,strategy,策略,-74591700,-0.7459,1.8457,-2.5916,121,121,0
2024-11-04,complete,SSE|SZSE,overseas,海外,-26599600,-0.266,1.1357,-1.4017,38,38,0
2024-11-04,complete,SSE|SZSE,bond,债券,-456201680,-4.562,0.6241,-5.1861,18,18,0
2024-11-04,complete,SSE|SZSE,commodity-other,其他商品,3301000,0.033,0.033,0,3,3,0
2024-11-04,complete,SSE|SZSE,currency,货币,-21619121,-0.2162,0.03,-0.2462,3,3,0
2024-11-05,complete,SSE|SZSE,all-a,全A,7843933150,78.4393,205.2343,-126.795,822,821,1
2024-11-05,complete,SSE|SZSE,broad,宽基,12114783200,121.1478,172.7028,-51.555,128,128,0
2024-11-05,complete,SSE|SZSE,industry,行业,-3781789450,-37.8179,30.8907,-68.7086,573,573,0
2024-11-05,complete,SSE|SZSE,gold,黄金,324031000,3.2403,3.4382,-0.1979,14,14,0
2024-11-05,complete,SSE|SZSE,hong-kong,港股,1709857300,17.0986,17.9709,-0.8723,79,78,1
2024-11-05,complete,SSE|SZSE,strategy,策略,-489060600,-4.8906,1.6408,-6.5314,121,120,1
2024-11-05,complete,SSE|SZSE,overseas,海外,-46181350,-0.4618,1.3728,-1.8346,38,37,1
2024-11-05,complete,SSE|SZSE,bond,债券,-508179158,-5.0818,0.1615,-5.2433,18,18,0
2024-11-05,complete,SSE|SZSE,commodity-other,其他商品,163094600,1.6309,1.6309,0,3,3,0
2024-11-05,complete,SSE|SZSE,currency,货币,-141388100,-1.4139,0.0285,-1.4424,3,3,0
2024-11-06,complete,SSE|SZSE,all-a,全A,-5953020350,-59.5302,105.46,-164.9902,823,823,0
2024-11-06,complete,SSE|SZSE,broad,宽基,-2030421800,-20.3042,70.9211,-91.2254,128,128,0
2024-11-06,complete,SSE|SZSE,industry,行业,-2963838250,-29.6384,33.0529,-62.6913,574,574,0
2024-11-06,complete,SSE|SZSE,gold,黄金,414407100,4.1441,4.7328,-0.5887,14,14,0
2024-11-06,complete,SSE|SZSE,hong-kong,港股,1767749400,17.6775,18.9007,-1.2232,79,78,1
2024-11-06,complete,SSE|SZSE,strategy,策略,-958760300,-9.5876,1.4859,-11.0735,121,121,0
2024-11-06,complete,SSE|SZSE,overseas,海外,616548050,6.1655,6.1877,-0.0223,38,37,1
2024-11-06,complete,SSE|SZSE,bond,债券,-465248322,-4.6525,0.723,-5.3755,18,18,0
2024-11-06,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,3,3,0
2024-11-06,complete,SSE|SZSE,currency,货币,89823520,0.8982,0.9442,-0.046,3,3,0
2024-11-07,complete,SSE|SZSE,all-a,全A,7114296650,71.143,185.25,-114.107,823,823,0
2024-11-07,complete,SSE|SZSE,broad,宽基,8882019500,88.8202,138.9609,-50.1407,128,128,0
2024-11-07,complete,SSE|SZSE,industry,行业,-911828850,-9.1183,44.465,-53.5833,574,574,0
2024-11-07,complete,SSE|SZSE,gold,黄金,-107622600,-1.0762,0.1231,-1.1993,14,14,0
2024-11-07,complete,SSE|SZSE,hong-kong,港股,491012200,4.9101,8.2394,-3.3293,79,78,1
2024-11-07,complete,SSE|SZSE,strategy,策略,-855894000,-8.5589,1.824,-10.3829,121,121,0
2024-11-07,complete,SSE|SZSE,overseas,海外,638961250,6.3896,7.2416,-0.852,38,38,0
2024-11-07,complete,SSE|SZSE,bond,债券,-656691308,-6.5669,1.4094,-7.9764,18,18,0
2024-11-07,complete,SSE|SZSE,commodity-other,其他商品,-5836000,-0.0584,0,-0.0584,3,3,0
2024-11-07,complete,SSE|SZSE,currency,货币,-88412016,-0.8841,0,-0.8841,3,3,0
2024-11-08,complete,SSE|SZSE,all-a,全A,-5801642000,-58.0164,140.0565,-198.0729,825,825,0
2024-11-08,complete,SSE|SZSE,broad,宽基,-6866052300,-68.6605,69.9214,-138.582,128,128,0
