date,open,high,low,close,adjustedClose,volume,amount,logReturnPct,simpleReturnPct,realizedVol20Pct,realizedVol60Pct,downsideVol20Pct,changeInVol20Pct,forwardVol20Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct
,19.24,19.24,19.24,19.24,19.24,0,,0.208111,0.208328,15.29429,18.548685,12.76796,-0.299871,11.515834,0.466686,3.974036,12.537712
,19.42,19.42,19.42,19.42,19.42,0,,0.931203,0.935553,15.152534,18.647249,12.76796,-0.141756,12.277265,-0.309435,4.628593,12.246371
,19.469999,19.469999,19.469999,19.469999,19.469999,0,,0.257132,0.257463,15.131137,18.623751,12.76796,-0.021396,12.277469,0.563385,4.56792,12.171301
,19.43,19.43,19.43,19.43,19.43,0,,-0.205651,-0.205439,14.780474,18.331673,13.196516,-0.350663,12.314863,0.308322,5.555597,12.012487
,19.42,19.42,19.42,19.42,19.42,0,,-0.051481,-0.051468,13.675785,18.234611,12.851,-1.104689,12.258454,-0.879241,5.801626,10.870197
,19.33,19.33,19.33,19.33,19.33,0,,-0.464518,-0.463441,13.306026,18.208625,12.152438,-0.36976,11.947681,-0.155323,6.411814,12.938416
,19.360001,19.360001,19.360001,19.360001,19.360001,0,,0.155082,0.155203,13.225182,18.214321,12.850339,-0.080844,12.374569,-0.569805,7.510365,11.686432
,19.58,19.58,19.58,19.58,19.58,0,,1.129952,1.13636,13.779791,18.379706,12.850339,0.55461,12.059784,-1.492176,6.858418,10.188156
,19.49,19.49,19.49,19.49,19.49,0,,-0.460713,-0.459653,13.87695,18.323235,12.57591,0.097159,11.684396,-1.864376,7.794871,12.068629
,19.25,19.25,19.25,19.25,19.25,0,,-1.239044,-1.2314,11.330007,18.450954,7.641283,-2.546943,10.704063,1.136372,8.415017,13.125611
,19.299999,19.299999,19.299999,19.299999,19.299999,0,,0.2594,0.259736,10.918737,18.462976,8.073232,-0.41127,10.734691,1.593461,8.869395,14.17874
,19.25,19.25,19.25,19.25,19.25,0,,-0.2594,-0.259063,10.705204,18.167557,7.677834,-0.213534,11.370906,2.005721,8.319458,14.43814
,19.290001,19.290001,19.290001,19.290001,19.290001,0,,0.207581,0.207797,9.220342,18.156052,5.948616,-1.484861,11.406357,2.457879,8.873785,14.902753
,19.129999,19.129999,19.129999,19.129999,19.129999,0,,-0.832913,-0.829454,9.738298,18.12292,6.056426,0.517955,10.371693,4.547406,10.085486,16.447729
,19.469999,19.469999,19.469999,19.469999,19.469999,0,,1.761704,1.777314,10.72053,18.265493,6.056426,0.982233,9.43782,2.685749,8.229217,15.963861
,19.610001,19.610001,19.610001,19.610001,19.610001,0,,0.716489,0.719062,10.852252,18.098576,6.320244,0.131722,9.473301,2.069213,7.512728,15.553382
,19.639999,19.639999,19.639999,19.639999,19.639999,0,,0.15286,0.152977,10.850673,17.628482,6.320244,-0.001579,9.606999,3.502113,8.254626,15.400522
,19.77,19.77,19.77,19.77,19.77,0,,0.659739,0.66192,10.942923,17.636872,6.320244,0.09225,10.336344,3.038833,6.889169,15.263208
,20.02,20.02,20.02,20.02,20.02,0,,1.256614,1.264542,11.52262,17.824112,6.498514,0.579697,9.814847,2.564245,5.632556,15.472139
,20,20,20,20,20,0,,-0.099952,-0.099902,11.509931,17.47821,6.425609,-0.012689,9.719023,2.858745,5.921183,15.572091
,20.02,20.02,20.02,20.02,20.02,0,,0.099952,0.100002,11.515834,17.289095,6.425609,0.005903,9.771219,2.904463,6.478825,16.324291
,20.34,20.34,20.34,20.34,20.34,0,,1.58576,1.5984,12.277265,17.493762,6.425609,0.761431,8.562066,2.572336,5.220243,13.242455
,20.379999,20.379999,20.379999,20.379999,20.379999,0,,0.196459,0.196652,12.277469,17.48457,6.425609,0.000204,8.652381,2.853883,4.930411,14.329716
,20.540001,20.540001,20.540001,20.540001,20.540001,0,,0.782026,0.785092,12.314863,17.311724,6.727831,0.037394,8.470259,2.547596,4.101666,14.310083
,20.58,20.58,20.58,20.58,20.58,0,,0.194548,0.194737,12.258454,17.309409,6.570435,-0.056409,9.958393,1.73415,2.637407,14.536582
,20.610001,20.610001,20.610001,20.610001,20.610001,0,,0.14567,0.145776,11.947681,17.178431,7.299475,-0.310773,9.962704,2.302258,2.539053,14.852035
,20.870001,20.870001,20.870001,20.870001,20.870001,0,,1.253634,1.261525,12.374569,17.330863,7.299475,0.426888,9.6608,0.239288,2.320728,14.762659
,20.969999,20.969999,20.969999,20.969999,20.969999,0,,0.478005,0.479149,12.059784,17.121168,7.299475,-0.314784,9.774555,0.523191,1.373457,14.656018
,21.07,21.07,21.07,21.07,21.07,0,,0.47574,0.476874,11.684396,15.233912,,-0.375389,9.747808,0.426239,0.567918,12.393402
,20.940001,20.940001,20.940001,20.940001,20.940001,0,,-0.618898,-0.616987,10.704063,14.734411,,-0.980333,9.490556,0.950572,1.516615,13.263554
,21.09,21.09,21.09,21.09,21.09,0,,0.713777,0.716331,10.734691,13.633047,,0.030628,9.222727,0.236795,0.61451,12.130664
,20.92,20.92,20.92,20.92,20.92,0,,-0.809336,-0.80607,11.370906,13.711932,,0.636215,8.925348,1.940889,0.904125,9.086785
,21.08,21.08,21.08,21.08,21.08,0,,0.761908,0.764818,11.406357,13.24331,,0.03545,8.591253,0.473263,0.473263,5.894896
