date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
1974-07-08,70.959999,-15.570368,bottom,-27.646043,bottom,1.427202,-1.834654,-24.609374,5.171925,-2.198418
1974-07-09,70.589996,-15.706474,bottom,-27.960882,bottom,1.46255,-0.085031,-23.744707,5.723192,-1.685784
1974-07-10,69.82,-16.406981,bottom,-28.843927,bottom,4.055842,2.629128,-24.095377,6.88914,-0.601544
1974-07-11,69.949997,-15.807235,bottom,-28.443811,bottom,4.007262,1.009904,-23.754261,6.690494,-0.786269
1974-07-12,71.68,-12.976045,bottom,-25.791046,bottom,2.371218,-1.390762,-23.673297,4.115509,-3.180802
1974-07-15,71.980003,-12.171256,bottom,-25.161403,bottom,1.9808,-2.276342,-24.87179,3.68157,-3.584331
1974-07-16,71.629997,-12.275,bottom,-25.434893,bottom,3.847952,-4.001955,-21.851235,4.188189,-3.922934
1974-07-17,72.709999,-10.416465,bottom,-23.731092,bottom,2.606362,-7.80619,-20.674049,2.640625,-7.509282
1974-07-18,72.809998,-9.955054,bottom,-23.38217,bottom,0.956821,-8.495335,-18.653313,2.499656,-8.144486
1974-07-19,73.400002,-8.866813,,-22.364367,bottom,-0.779597,-10.839267,-17.315393,1.675743,-10.272481
1974-07-22,73.419998,-8.576986,,-22.129441,bottom,-2.66388,-11.981112,-17.878649,1.648051,-11.291203
1974-07-23,74.440002,-6.951124,,-20.541447,bottom,-4.309709,-12.459015,-19.600971,0.255232,-12.506723
