date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2007-08-13,4721.19,15.319867,,49.382854,top,3.419642,13.011063,5.301754,14.783985,-2.003944
2007-08-14,4795.57,16.503122,top,50.365298,top,3.627239,6.626037,2.95189,13.003668,-3.523877
2007-08-15,4798.75,16.217597,top,49.853807,top,5.136737,8.085301,6.984287,12.928784,-3.587809
2007-08-16,4721.94,14.276894,,47.673505,top,8.40412,12.487122,7.331001,14.765753,-2.019509
2007-08-17,4626.58,11.97595,,45.091283,top,12.021576,15.407719,7.915081,17.131229,5.594845
2007-08-20,4885.43,17.090358,top,49.953575,top,7.066516,11.829258,2.206398,12.557339,1.786537
2007-08-21,4972.71,18.536077,top,51.132979,top,5.46002,9.656333,1.925356,10.581755,1.588269
2007-08-22,5051.69,19.64289,top,52.104877,top,2.350182,7.023828,-1.076104,8.852879,1.433184
2007-08-23,5135.93,20.81283,top,53.145659,top,2.029527,6.756309,-7.336552,7.067464,-0.230533
2007-08-24,5217.58,21.826817,top,54.103202,top,1.507106,4.689751,-7.178569,5.391963,-1.791827
2007-08-27,5243.15,21.629953,top,53.974424,top,3.30202,5.034971,-8.828988,5.16388,-2.270772
2007-08-28,5251.77,21.158073,top,53.52347,top,2.046038,3.789779,-10.863312,4.99127,-2.43118
2007-08-29,5171.82,19.039794,top,51.392273,top,3.634548,3.59296,-10.662629,6.614306,-0.922886
2007-08-30,5241.23,19.813554,top,52.123824,top,3.20699,3.49519,-7.921389,5.202405,-2.234972
2007-08-31,5296.81,20.304412,top,52.573107,top,-0.038143,5.222917,-11.161418,5.361718,-3.260831
2007-09-03,5419.17,22.016495,top,54.232706,top,-0.777116,4.226848,-12.703677,4.317451,-5.445114
2007-09-04,5360.33,20.4185,top,52.53414,top,-4.507259,5.720889,-10.434265,5.887697,-4.407191
2007-09-05,5363.25,19.999299,top,51.981711,top,-3.036166,5.839467,-7.696552,6.013331,-4.459236
2007-09-06,5412.04,20.399006,top,52.27207,top,-1.153515,6.232526,-8.4993,6.430847,-5.320545
2007-09-07,5294.79,17.758308,top,49.491264,top,1.91718,8.025145,-4.904941,8.787695,-3.223924
2007-09-10,5377.22,18.871854,top,50.442641,top,2.237838,7.937786,-4.637214,8.261332,-4.707451
2007-09-11,5124.09,13.724456,,45.069374,top,6.657534,13.712751,0.310013,14.697439,1.537249
2007-09-12,5202.86,14.860771,,46.038928,top,4.075265,11.279944,-2.441112,12.960948,2.827483
2007-09-13,5349.97,17.221525,top,48.25668,top,2.673308,4.84842,-9.106497,9.854822,0.206543
2007-09-14,5397.28,17.605113,top,48.565589,top,1.303608,3.937904,-8.093723,8.891886,-0.67182
2007-09-17,5498.91,18.875328,top,49.849355,top,0.272229,-0.478145,-12.406922,6.879363,-2.507588
2007-09-18,5476.84,17.907885,top,48.873752,top,-0.406534,1.148245,-12.570046,7.310055,-2.114723
2007-09-19,5419.27,16.350555,top,47.255629,top,-1.080686,3.066211,-9.132332,8.450031,-1.074868
2007-09-20,5494.92,17.145933,top,48.074755,top,-1.231593,-2.976197,-8.697564,6.956971,-2.932345
2007-09-21,5468.1,16.045009,top,47.024291,top,2.040272,-1.349383,-6.932799,7.481575,-2.456246
2007-09-24,5513.9,16.252611,top,47.297039,top,2.493897,-0.100524,-5.724334,6.588803,-3.266472
2007-09-25,5454.62,14.596409,,45.673314,top,3.977147,2.560161,-4.457685,7.747194,-2.215186
2007-09-26,5361.02,12.295289,,43.418185,top,5.881055,5.929937,-1.806741,9.628392,-0.507926
2007-09-27,5427.66,12.868347,,44.129881,top,5.944326,3.219199,-1.114026,8.282391,-1.729475
2007-09-28,5580.81,14.999792,,46.371605,top,2.764085,-1.951981,-4.44323,5.310878,-4.426239
2007-10-08,5653.14,15.653927,top,47.109031,top,2.933823,-5.318933,-4.857526,3.963461,-5.649073
2007-10-09,5675.93,15.403202,,46.960344,top,3.484603,-6.522176,-4.576414,3.546027,-6.314031
2007-10-10,5685.76,14.928928,,46.575022,top,2.404311,-6.075049,-3.619387,3.367008,-6.476003
2007-10-11,5760.08,15.568452,top,47.318979,top,-2.537621,-12.295277,-3.596675,2.033305,-11.569457
2007-10-12,5737.22,14.524731,,46.374633,top,-2.170061,-12.946552,-3.713964,2.439858,-12.143512
2007-10-15,5821.45,15.271417,,47.276917,top,-6.178093,-15.647095,-3.632864,0.957665,-14.484364
2007-10-16,5877.2,15.530669,top,47.674698,top,-5.906971,-17.386898,-3.551222,-0.903151,-15.9593
2007-10-17,5824.12,13.957698,,46.226712,top,-4.138468,-12.380958,-2.169087,-2.327905,-15.193368
2007-10-18,5615.75,9.721052,,42.080437,top,-5.15131,-10.004541,2.044749,1.296176,-12.046654
2007-10-19,5614.06,9.15526,,41.550805,top,-3.983679,-11.430543,1.456901,1.326669,-12.020178
2007-10-23,5540.09,6.956055,,39.261951,top,1.005382,-8.879222,-3.199881,2.679559,-10.845492
2007-10-24,5588.01,7.388465,,39.630932,top,1.783039,-11.166143,-3.154823,1.79903,-11.610036
2007-10-31,5688.54,7.341886,,39.095028,top,-6.123931,-20.185526,-11.36484,-1.464523,-18.27868
2007-11-22,4772.62,-12.051605,bottom,15.802048,,1.444689,5.395297,-5.44321,7.697659,-2.59543
2007-11-27,4711.15,-12.930674,bottom,13.683864,,2.475085,10.195406,-1.909155,10.73326,-1.324517
2007-11-28,4648.75,-14.101308,bottom,12.075429,,6.600625,12.448848,0.553454,13.256897,1.907179
2007-11-30,4737.41,-11.913178,bottom,13.373397,,6.218333,11.941106,-1.408528,13.300939,0.744289
2008-03-10,4431.59,-12.557839,bottom,-8.222268,,-11.118197,-13.007682,-23.25329,0.216401,-19.938893
2008-03-11,4441.18,-12.142395,bottom,-8.075138,,-16.545117,-18.580326,-24.116165,-2.9616,-20.111772
2008-03-12,4309.65,-14.87452,bottom,-11.131128,,-10.274064,-13.784298,-29.565798,-2.568422,-17.673593
2008-03-13,4198.96,-17.162381,bottom,-13.767199,,-4.808512,-10.412658,-29.051854,-0.978576,-15.503363
2008-03-14,4157.87,-17.837882,bottom,-14.773307,,-2.92955,-16.191346,-29.857121,-2.887055,-14.948519
2008-03-17,3965.28,-22.271851,bottom,-19.520675,,-2.766346,-10.129231,-28.594852,1.829631,-10.817647
2008-03-18,3763.95,-27.073486,bottom,-24.70847,bottom,3.698601,-7.4416,-24.290473,7.276398,-7.171456
2008-03-19,3888.86,-23.481127,bottom,-21.424694,bottom,0.653834,-13.828073,-31.336879,3.830686,-12.914582
2008-03-20,4001.83,-20.336541,bottom,-18.543847,,-6.528396,-20.119754,-29.105371,0.899588,-18.224912
2008-03-21,4037.83,-19.131769,bottom,-17.663991,,-3.008526,-21.166695,-37.57488,-2.963721,-19.076583
2008-03-24,3857.09,-23.308116,bottom,-22.236078,bottom,-1.740716,-15.711845,-30.270982,1.583318,-15.28458
2008-03-25,3905.77,-21.643705,bottom,-20.992452,,-8.629637,-12.300014,-33.643486,0.317223,-16.34044
2008-03-26,3914.37,-20.978484,bottom,-20.814313,,-9.827597,-3.638647,-31.666195,0.096823,-16.524243
2008-03-27,3748.92,-24.789132,bottom,-25.144828,bottom,-2.654887,1.434084,-23.306074,4.514367,-12.840231
2008-03-28,3918.16,-19.905285,bottom,-20.754342,,-1.863531,-4.944183,-27.339353,-0.691651,-16.604988
2008-03-31,3790.53,-22.665667,bottom,-24.064752,bottom,2.617576,-0.359169,-29.718131,2.652136,-13.797015
2008-04-01,3582.85,-27.683184,bottom,-29.673032,bottom,2.895827,9.986321,-24.946486,10.501975,-8.800257
2008-04-02,3547.98,-28.011156,bottom,-30.611221,bottom,5.663529,13.37646,-27.373795,14.312369,-7.903934
2008-04-03,3650.7,-24.526315,bottom,-27.717171,bottom,3.579137,9.409423,-30.181532,11.095954,-10.495247
2008-04-07,3845.82,-18.732712,bottom,-22.482094,bottom,-8.389738,-0.639093,-33.153517,5.459434,-15.036325
2008-04-08,3891.06,-16.962946,bottom,-21.293431,,-8.239745,0.869493,-35.004874,4.233294,-16.024168
2008-04-09,3688.12,-21.652062,bottom,-26.607188,bottom,-5.406391,5.043992,-24.636867,9.968765,-11.403371
2008-04-10,3754.72,-19.183527,bottom,-24.76836,bottom,-10.317839,3.922358,-25.76687,8.018174,-12.974869
2008-04-11,3783.73,-17.719543,bottom,-23.949909,bottom,-14.515608,1.780172,-22.706735,7.189995,-13.642094
2008-04-14,3536.33,-23.680441,bottom,-30.647359,bottom,-7.9049,11.713149,-17.327241,14.688957,-7.600535
2008-04-15,3583.3,-21.5587,bottom,-29.263973,bottom,-8.34896,9.694775,-19.329326,13.185611,-8.81171
2008-04-16,3494.02,-23.252662,bottom,-31.729033,bottom,-1.159813,11.914253,-16.05165,16.077756,-6.481646
2008-04-17,3386.63,-25.570095,bottom,-34.799625,bottom,10.84326,14.474243,-17.147126,19.75858,-3.51618
2008-04-18,3272.5,-28.197333,bottom,-38.159356,bottom,15.025442,12.569866,-17.555459,23.935218,-0.151261
2008-04-21,3267.55,-27.520532,bottom,-38.230067,bottom,13.213986,14.649009,-18.41184,24.122967,0.879252
2008-04-22,3296.28,-25.926156,bottom,-37.29594,bottom,13.61196,11.862538,-15.76689,23.041125,4.776597
2008-04-23,3453.73,-20.751594,bottom,-32.59749,bottom,13.656697,6.213914,-17.094097,17.431878,6.41104
2008-04-24,3774.5,-11.398367,,-23.717938,bottom,7.18751,-5.87265,-26.192404,7.452113,-5.703537
2008-04-25,3803.07,-10.160829,,-22.960819,bottom,5.320453,-6.150785,-27.686623,6.644895,-6.411925
2008-04-28,3729.15,-11.588445,,-24.922142,bottom,2.441559,-1.429256,-22.514332,8.758832,-4.556802
2008-04-29,3776.94,-9.934247,,-23.673784,bottom,3.846238,-5.330837,-25.077672,7.382696,-5.764455
2008-05-07,3821.32,-7.633786,,-22.583939,bottom,3.962504,-7.451629,-30.911751,4.042059,-7.180765
2008-05-13,3851.69,-5.209428,,-21.837825,bottom,-3.725914,-20.419368,-34.7259,3.221703,-18.469555
2008-05-20,3710.82,-6.84139,,-25.519941,bottom,-3.695209,-21.555483,-41.734273,1.94647,-23.394829
2008-05-21,3783.05,-4.527334,,-23.542844,bottom,-2.864279,-31.057195,-43.709503,-1.892917,-26.697242
2008-05-22,3711.44,-6.097455,,-25.392083,bottom,-3.581415,-26.421674,-41.63079,-0.948688,-25.282909
2008-05-23,3675.15,-6.724363,,-26.308612,bottom,-1.751782,-27.557386,-46.287564,0.029387,-24.545121
2008-05-26,3559.22,-9.470406,,-29.424821,bottom,1.854181,-22.154897,-41.577737,3.287518,-22.087424
2008-05-27,3576.2,-8.547984,,-28.856276,bottom,1.054484,-18.589373,-34.49201,2.797103,-22.457357
2008-05-28,3676.23,-5.361228,,-26.033203,bottom,-3.580815,-20.965915,-40.825991,-1.37097,-24.567288
2008-05-29,3580.87,-7.468192,,-28.571693,bottom,-1.938025,-24.028125,-39.808499,1.255561,-22.558484
2008-05-30,3611.33,-6.162326,,-27.621035,bottom,-3.431767,-25.738241,-40.837825,0.401514,-23.21167
2008-06-02,3625.83,-5.325482,,-27.107014,bottom,-12.288452,-29.544275,-44.155852,-0.323236,-25.579798
2008-06-03,3614.11,-5.181415,,-27.313936,bottom,-14.052729,-29.174202,-44.100087,-1.859102,-25.338465
2008-06-04,3546.92,-6.586296,,-29.07243,bottom,-13.964791,-25.062795,-41.769949,-0.980569,-23.924137
2008-06-05,3512.14,-7.166381,,-29.924397,bottom,-16.459758,-24.759266,-38.424622,-0.644621,-23.170773
2008-06-06,3489.5,-7.39182,,-30.440441,bottom,-16.719426,-19.101029,-41.287031,-8.108325,-22.672303
2008-06-10,3206.56,-15.357272,bottom,-38.736217,bottom,-12.045144,-9.985369,-33.865327,-2.066389,-15.849072
2008-06-11,3140.3,-16.972271,bottom,-40.648886,bottom,-4.862029,-4.067539,-33.518529,-1.772761,-14.073496
2008-06-12,3084.63,-18.279084,bottom,-42.25562,bottom,-10.64731,-3.661466,-31.499052,-2.253107,-12.522734
2008-06-13,2979.12,-21.314651,bottom,-45.550682,bottom,-4.442476,-0.863705,-31.073092,1.208746,-9.424595
2008-06-16,2952.24,-21.853413,bottom,-46.278701,bottom,-5.654411,0.797223,-32.807736,2.130247,-8.599911
2008-06-17,2842.68,-25.159303,bottom,-49.842362,bottom,0.324518,0.361679,-28.433872,6.066458,-5.077251
2008-06-18,2991.27,-19.602461,bottom,-44.535341,bottom,-0.729099,-8.569842,-33.340734,0.797655,-9.792496
2008-06-19,2773.08,-26.595471,bottom,-51.864997,bottom,7.227001,-2.003655,-29.138155,8.728562,-2.694838
2008-06-20,2849.67,-23.405851,bottom,-48.89483,bottom,-1.187866,-1.207754,-31.586949,5.806286,-5.310089
2008-06-23,2789.94,-25.006405,bottom,-50.751576,bottom,0.067362,4.249375,-33.254796,8.0715,-3.282866
2008-06-24,2851.92,-22.313677,bottom,-48.296027,bottom,-5.535198,1.835143,-39.091814,5.722811,-5.384793
2008-06-25,2969.54,-17.907172,bottom,-44.007404,bottom,-9.530344,-2.946465,-44.866593,1.535255,-9.132391
2008-06-26,2980.91,-17.084256,bottom,-43.387399,bottom,-7.677695,-0.119162,-36.317873,1.147972,-9.478985
2008-06-27,2816.02,-22.314313,bottom,-48.813862,bottom,-2.669167,4.281289,-24.341406,7.070617,-4.178592
2008-06-30,2791.82,-22.802154,bottom,-49.403583,bottom,3.205446,5.878268,-27.363746,7.998725,-3.347995
2008-07-01,2698.35,-25.802864,bottom,-52.511143,bottom,7.270454,7.400976,-23.237217,11.739767,0.046325
2008-07-02,2699.6,-25.301663,bottom,-52.172782,bottom,11.053933,6.620636,-19.400759,11.688028,0.684175
2008-07-03,2760.61,-22.545288,bottom,-49.651477,bottom,7.436539,1.602673,-20.734321,9.219701,-1.540964
2008-07-04,2741.85,-22.671858,bottom,-50.038566,bottom,7.435803,3.544931,-25.312141,9.966993,-0.867298
2008-07-07,2882.76,-17.269325,bottom,-44.759998,bottom,3.178826,-3.876431,-31.564484,4.59178,-5.712928
2008-07-08,2901.84,-16.193891,bottom,-43.825518,bottom,-1.698096,-7.095315,-36.082278,3.904075,-6.849447
2008-07-09,3015.13,-11.987946,bottom,-39.761009,bottom,-9.364332,-10.238994,-41.284853,-1.252682,-10.349471
