date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
1991-02-14,132.53,,,,,1.401139,-6.081799,-21.220607,1.765638,-5.900551
1991-02-19,133.13,,,,,0.599118,-6.927191,-22.252405,1.306993,-6.692706
1991-02-20,133.67,,,,,-0.149734,-7.783821,-23.410715,0.897733,-7.488591
1991-02-21,134.28,,,,,-0.950286,-8.676768,-22.943752,0.43938,-8.310992
1991-02-22,134.87,,,,,-1.750232,-9.522121,-22.384818,-0.348484,-9.08282
1991-02-25,134.4,,,,,-1.809427,-9.581626,-21.121719,-0.349702,-9.136905
1991-02-26,133.93,,,,,-1.861465,-9.641585,-21.287391,-0.343463,-9.191369
1991-02-27,133.47,,,,,-1.913753,-9.709494,-20.179518,-0.344647,-9.253016
1991-02-28,133.01,,,,,-1.974098,-9.786211,-18.921694,-0.360875,-9.322607
1991-03-01,132.53,,,,,-2.01211,-9.773521,-18.03466,-0.407455,-9.311099
1991-03-04,131.99,,,,,-2.051354,-8.916951,-16.708852,-0.401546,-8.940071
1991-03-05,131.46,,,,,-2.067476,-8.117804,-15.352964,-0.395558,-8.57295
1991-03-06,130.94,,,,,-3.726753,-7.309804,-14.012095,-0.404766,-8.209867
1991-03-07,130.41,,,,,-3.734225,-6.896001,-12.723056,-0.398742,-7.836822
1991-03-08,129.89,,,,,-3.701513,-6.644451,-11.33564,-0.446532,-7.467857
1991-03-11,129.31,,,,,-3.622158,-6.567855,-9.901357,-0.417601,-7.052819
1991-03-12,128.77,,,,,-3.597368,-6.538276,-8.59036,-2.034635,-6.663043
1991-03-13,126.15,,,,,-1.993581,-4.864749,-5.541132,-0.412208,-4.748315
1991-03-14,125.63,,,,,-2.018159,-4.885385,-4.194032,-0.366155,-4.767969
1991-03-15,125.17,129.449333,,-3.361674,,-2.058267,-4.878617,-2.836035,-0.3675,-4.761524
1991-03-18,124.71,129.8615,,-4.047746,,-2.098687,-4.880219,-1.47014,-0.392912,-4.76305
1991-03-19,124.22,130.192,,-4.69561,,-2.115276,-4.849235,-0.088592,-0.450813,-4.733537
1991-03-20,123.66,130.434167,,-5.333277,,-2.075407,-4.769906,1.349418,-0.436681,-4.657933
1991-03-21,123.12,130.577,,-5.88036,,-2.059729,-4.714678,1.138716,-0.406108,-4.605263
1991-03-22,122.62,130.6165,,-6.317541,,-2.001632,-4.623268,2.53647,-0.407764,-4.518023
1991-03-25,122.12,130.564,,-6.685936,,-1.144752,-4.599764,3.941911,-0.327547,-4.495578
1991-03-26,121.62,130.503,,-7.049479,,-0.337685,-4.567465,5.33919,0.082223,-4.464726
1991-03-27,121.12,130.414167,,-7.393349,,0.485938,-4.500358,6.743949,0.495376,-4.400594
1991-03-28,120.61,130.2975,,-7.72581,,0.916113,-4.450453,8.156585,0.920322,-4.352873
1991-03-29,120.19,130.153333,,-7.963942,,1.11696,-3.928395,9.501515,1.272984,-4.018637
1991-04-01,120.73,129.9965,,-7.395088,,0.297742,-5.08008,10.046992,0.820012,-4.953201
1991-04-02,121.21,129.826,,-6.867051,,-0.487947,-6.185258,10.649015,0.420757,-5.997855
1991-04-03,121.71,129.6535,,-6.322434,,-1.281698,-7.283842,11.24098,0.008216,-7.024895
1991-04-04,121.72,129.470833,,-6.173231,,-1.723609,-7.957042,12.233686,-0.14788,-7.648702
1991-04-05,121.54,129.274167,,-6.169205,,-1.935678,-8.523278,11.864201,-0.370248,-8.17015
1991-04-08,121.09,129.0595,,-6.373947,,-1.934522,-8.862681,11.582665,-0.388141,-8.481295
1991-04-09,120.62,128.8265,,-6.582143,,-1.908327,-9.189205,11.462767,-0.381363,-8.779639
1991-04-10,120.16,128.584667,,-6.776338,,-1.898738,-9.481929,12.845235,-0.432756,-9.046272
1991-04-11,119.64,128.333,,-7.014121,,-1.847452,-9.74606,12.787349,-0.359412,-9.286192
1991-04-12,119.21,128.0825,,-7.178794,,-1.802918,-10.0238,12.646006,-0.369097,-9.53779
1991-04-15,118.77,127.8245,,-7.346938,,-1.818232,-10.258589,12.54157,-0.362044,-9.749937
1991-04-16,118.34,127.5595,,-7.502109,,-1.833506,-10.475979,12.420333,-0.37181,-9.945919
1991-04-17,117.9,127.287167,,-7.660888,,-1.80586,-10.856988,12.336539,-0.381679,-10.28838
1991-04-18,117.45,127.016,,-7.830035,,-1.795504,-9.552306,12.283153,-0.315028,-9.944657
1991-04-19,117.08,126.747833,,-7.934209,,-1.306759,-8.239429,12.854374,-0.384353,-9.660061
1991-04-22,116.63,126.4815,,-8.108952,,-1.625068,-6.940329,14.23346,-0.377261,-9.311498
1991-04-23,116.19,126.217167,,-8.277719,,-1.955479,-7.078342,15.603007,-0.344264,-8.96807
1991-04-24,115.79,125.956,,-8.415443,,-2.297546,-5.969665,16.944283,-0.198635,-8.653597
1991-04-25,115.36,125.696167,,-8.580995,,-2.590477,-4.68503,16.973107,0.17337,-8.313107
1991-04-26,115.56,125.448167,,-8.210278,,-3.477922,-4.332744,17.797093,-0.700935,-8.47179
1991-04-29,114.75,125.1945,,-8.711268,,-3.484859,-2.711821,19.451991,-0.705882,-7.825708
1991-04-30,113.94,124.935,,-9.212161,,-3.491894,-1.049902,21.081581,-0.684571,-7.170441
1991-05-02,113.16,124.670167,,-9.686884,,-3.479785,0.581551,21.41959,0.583245,-6.530576
1991-05-03,112.41,124.400667,,-10.135464,,-3.512627,2.129987,22.419273,2.152833,-5.906948
1991-05-06,111.61,124.1085,,-10.614553,,-3.4362,3.832089,23.74304,3.90646,-5.232506
1991-05-07,110.82,123.792333,,-11.069817,,-3.33043,5.529179,25.066251,5.684894,-4.556939
1991-05-08,110.03,123.453167,,-11.510881,,-3.195101,7.137121,26.767039,7.397982,-3.871671
1991-05-09,109.29,123.091833,,-11.892579,,-3.273797,8.805545,28.438265,9.204868,-3.220789
1991-05-10,108.53,122.7115,,-12.280944,,-1.653698,10.437413,30.122671,11.001566,-2.543076
