date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2020-04-02,7487.310059,8707.368644,8396.914854,-15.096004,-11.465476,8.524751,13.912805,27.671068,19.064255,-1.525648
2020-04-03,7373.080078,8678.099308,8393.843655,-16.296699,-12.9663,10.537379,16.671776,31.06093,20.908899,6.973743
2020-04-06,7913.240234,8656.596151,8393.153157,-8.978426,-5.887894,7.337891,10.725023,24.939241,12.655621,-0.328316
2020-04-07,7887.259766,8635.069474,8392.430906,-9.058299,-6.208145,6.217066,11.566457,25.78867,13.026707,2.581887
2020-04-08,8090.899902,8615.352311,8392.856904,-6.28058,-3.664101,5.312607,10.422208,25.429624,10.98469,0.7747
2020-04-09,8153.580078,8597.056478,8394.201204,-5.296277,-2.908403,5.911836,11.215746,23.793887,11.8689,0.476353
2020-04-13,8192.419922,8579.28514,8395.613452,-4.614127,-2.450003,4.397619,11.516118,24.745139,12.205428,0.864342
2020-04-14,8515.740234,8565.261979,8398.353354,-0.579848,1.388059,-3.010063,5.559161,21.399632,7.945282,-2.965212
2020-04-15,8393.179688,8548.665967,8400.288052,-1.835581,-0.084656,1.210304,5.448505,23.507854,9.521542,-1.548272
2020-04-16,8532.360352,8534.691813,8402.494053,-0.027321,1.533746,-0.441771,4.708554,19.70586,7.735017,-3.154225
2020-04-17,8650.139648,8522.464648,8405.199302,1.486989,2.872499,-0.18074,4.126554,19.271159,6.268109,-4.472866
2020-04-20,8560.730469,8508.435482,8407.151804,0.612744,1.810277,1.959819,7.579669,20.89868,7.874323,-3.475171
2020-04-21,8263.230469,8490.907487,8407.659006,-2.718027,-1.732747,4.084508,10.576695,23.706416,11.758109,2.801804
2020-04-22,8495.379883,8480.175326,8409.644006,0.179135,1.014333,4.818024,9.860733,21.215659,10.363285,-0.007414
2020-04-23,8494.75,8467.259831,8411.409106,0.324138,0.985931,4.542808,8.893893,23.704592,10.371468,1.297274
2020-04-24,8634.519531,8456.582487,8413.569053,2.082294,2.59223,-0.343043,7.688691,21.263851,8.584852,-0.342455
2020-04-27,8730.160156,8447.102995,8416.239653,3.296017,3.662058,-0.223042,6.754606,20.403275,7.395284,-1.434223
2020-04-28,8607.730469,8438.049495,8418.057607,1.990951,2.228158,2.312687,8.936307,19.503351,9.347759,-0.0323
2020-04-29,8914.709961,8432.071322,8421.340205,5.566027,5.693373,-0.678938,4.970261,15.055639,5.582351,-3.474704
