date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2005-06-14,883.54,923.178,,-4.38855,,1.419356,-3.656133,5.833041,3.678385,-6.727483
2005-06-15,866.83,920.907333,,-6.051654,,3.827385,-2.405169,9.452016,5.677007,-4.929456
2005-06-16,879.24,919.013667,,-4.42431,,1.616678,-3.430402,8.294659,4.185433,-6.271325
2005-06-17,880.34,917.375,,-4.120813,,2.019589,-4.571654,7.517436,4.055251,-6.388441
2005-06-20,906.26,916.1145,,-1.081512,,1.073379,-8.43046,4.661982,1.079161,-9.065831
2005-06-21,896.17,914.983667,,-2.077609,,0.838945,-6.996813,7.272255,2.217213,-8.042001
2005-06-22,900.65,914.011,,-1.472588,,-0.194493,-6.65769,7.43752,1.708766,-8.499417
2005-06-23,893.57,912.823833,,-2.131823,,-1.679251,-5.708403,8.165894,2.514632,-7.774433
2005-06-24,898.3,911.746167,,-1.485754,,-4.41649,-4.393223,7.4201,1.974841,-8.260047
2005-06-27,916.04,911.001833,,0.551512,,-6.787143,-6.678549,5.841061,-1.344919,-10.03668
2005-06-28,903.72,910.144,,-0.708325,,-6.165977,-3.060569,6.241171,-0.533351,-8.810251
2005-06-29,898.9,909.5085,,-1.173255,,-6.472692,-0.545483,4.93886,-0.543998,-8.321282
2005-06-30,878.69,908.45,,-3.330769,,-3.941511,1.37888,4.948955,1.743505,-6.212657
2005-07-01,859.49,906.472333,,-5.322132,,-3.552814,3.281272,6.384092,4.016335,-4.117558
2005-07-04,855.93,904.701667,,-5.541664,,-3.789672,4.084022,7.053153,4.448962,-3.718762
2005-07-05,849.68,902.936333,,-6.079224,,0.251543,6.152698,6.220183,6.345918,-3.010545
2005-07-06,842.56,900.751167,,-6.678417,,0.434631,7.652708,7.00747,7.953143,-2.190942
2005-07-07,844.73,898.417833,,-6.16182,,0.573683,6.797823,8.096656,7.675825,-2.4422
2005-07-08,829.49,895.5185,,-7.659183,,1.378061,10.768454,10.072163,11.369637,-0.649797
2005-07-11,824.1,892.663167,,-7.991743,,1.072976,11.816857,9.620332,12.543381,1.078753
2005-07-12,851.82,890.5485,,-4.446233,,-1.921324,9.112642,7.669404,9.540748,-2.210561
2005-07-13,846.23,887.970667,,-4.814752,,-0.425137,10.548222,8.735795,11.124635,-1.564586
2005-07-14,849.59,885.681,,-4.160296,,-0.661323,11.589931,7.580819,12.28828,-1.953884
